link_id,entity_id,label_isFraud,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,tx_day_int
106280,0,0,36,CASH_OUT,31110.06,C1383768041,0.0,0.0,C211779475,370142.43,401252.49,0,0,1
106281,0,0,44,CASH_IN,185049.13,C2114040328,10438836.38,10623885.51,C535804666,1348619.61,1163570.48,0,0,1
106282,0,0,394,PAYMENT,7533.74,C1228467207,0.0,0.0,M1077332377,0.0,0.0,0,0,16
106283,0,1,151,TRANSFER,258103.59,C866838575,258103.59,0.0,C1299552545,0.0,0.0,1,0,6
106284,0,1,48,CASH_OUT,147267.01,C1556029086,147267.01,0.0,C1479614331,107418.0,64210.56,1,0,2
106285,0,1,199,CASH_OUT,465498.74,C1620468524,465498.74,0.0,C1820811459,3709348.65,4174847.39,1,0,8
106286,0,0,298,CASH_IN,102982.65,C726587375,9765070.65,9868053.31,C1013609569,180753.45,77770.8,0,0,12
106287,0,0,687,TRANSFER,29138.04,C713817871,0.0,0.0,C161547628,573287.15,602425.19,0,0,28
106288,0,0,14,PAYMENT,11470.72,C662826421,0.0,0.0,M1940211121,0.0,0.0,0,0,0
106289,0,1,728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0,30
106290,0,0,355,TRANSFER,1286657.59,C1146958930,54740.0,0.0,C340601889,0.0,1286657.59,0,0,14
106291,0,0,234,PAYMENT,48917.21,C1267164248,20089.0,0.0,M39937563,0.0,0.0,0,0,9
106292,0,0,228,CASH_IN,188963.69,C71077553,1434.0,190397.69,C954241823,0.0,0.0,0,0,9
106293,0,0,356,PAYMENT,2624.11,C1890860649,0.0,0.0,M1019171483,0.0,0.0,0,0,14
106294,0,1,664,CASH_OUT,7807640.17,C501884984,7807640.17,0.0,C181617125,273879.35,8081519.52,1,0,27
106295,0,1,136,TRANSFER,199878.85,C652728063,199878.85,0.0,C1111932941,0.0,0.0,1,0,5
106296,0,0,259,TRANSFER,626777.96,C1536638501,0.0,0.0,C971715433,2275502.4,2902280.35,0,0,10
106297,0,0,155,PAYMENT,12824.82,C1734913820,92374.0,79549.18,M1920165920,0.0,0.0,0,0,6
106298,0,0,36,CASH_OUT,213936.65,C1537999287,1315.0,0.0,C1093227081,0.0,213936.65,0,0,1
106299,0,0,168,CASH_OUT,517668.02,C1869026203,54600.0,0.0,C2107574908,118646.13,636314.16,0,0,7
106300,0,0,687,TRANSFER,482616.59,C166324892,22767.0,0.0,C1730766830,0.0,482616.59,0,0,28
106301,0,0,325,CASH_OUT,359461.67,C1023100301,218341.0,0.0,C1123155088,555714.6,915176.27,0,0,13
106302,0,1,686,CASH_OUT,160088.68,C590262415,160088.68,0.0,C668046170,301078.64,461167.32,1,0,28
106303,0,0,131,TRANSFER,273240.48,C2042897583,0.0,0.0,C1970368420,4675879.49,4529003.67,0,0,5
106304,0,1,281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,1,0,11
106305,0,0,183,CASH_OUT,159519.96,C762161915,156.0,0.0,C1953691508,669461.91,828981.87,0,0,7
106306,0,0,166,CASH_OUT,155542.92,C1110816959,21467.0,0.0,C1219260086,394877.6,550420.52,0,0,6
106307,0,0,259,PAYMENT,598.7,C1270131838,0.0,0.0,M345554882,0.0,0.0,0,0,10
106308,0,0,41,CASH_IN,203602.28,C1639908118,1295146.69,1498748.97,C224342296,7638016.08,7434413.8,0,0,1
106309,0,1,92,TRANSFER,271908.4,C1340312777,271908.4,0.0,C863062485,0.0,0.0,1,0,3
106310,0,0,373,PAYMENT,2014.01,C1285886859,0.0,0.0,M805650989,0.0,0.0,0,0,15
106311,0,0,164,CASH_OUT,108248.57,C582244507,3632.0,0.0,C906962437,11849.29,120097.86,0,0,6
106312,0,0,331,TRANSFER,546149.56,C1838127569,4448.05,0.0,C1738942437,850991.8,1397141.36,0,0,13
106313,0,1,667,TRANSFER,429257.45,C684872435,429257.45,0.0,C227709254,0.0,0.0,1,0,27
106314,0,1,131,TRANSFER,511259.05,C1573880228,511259.05,0.0,C313140840,0.0,0.0,1,0,5
106315,0,0,599,PAYMENT,1282.62,C621893951,50483.0,49200.38,M1727356552,0.0,0.0,0,0,24
106316,0,0,299,PAYMENT,9454.45,C1834104026,109550.72,100096.27,M653981444,0.0,0.0,0,0,12
106317,0,1,8,CASH_OUT,43092.0,C1395071924,43092.0,0.0,C79685693,660641.74,1158662.9,1,0,0
106318,0,0,164,CASH_OUT,63880.38,C118815598,78121.0,14240.62,C877825904,6116496.48,6180376.85,0,0,6
106319,0,1,400,CASH_OUT,4598089.88,C1115133775,4598089.88,0.0,C1079679103,771511.79,5369601.67,1,0,16
106320,0,0,256,CASH_OUT,380422.35,C35425391,49772.0,0.0,C655863620,0.0,380422.35,0,0,10
106321,0,1,71,CASH_OUT,91691.75,C1841119507,91691.75,0.0,C1966998418,329117.96,420809.71,1,0,2
106322,0,0,217,CASH_IN,225301.32,C292106878,6055908.24,6281209.55,C1468661449,674068.11,448766.79,0,0,9
106323,0,1,102,CASH_OUT,1076739.91,C1825306443,1076739.91,0.0,C1739925176,2186542.64,3263282.55,1,0,4
106324,0,0,352,CASH_OUT,111881.19,C26160547,15831.0,0.0,C1156072927,7055379.7,7167260.89,0,0,14
106325,0,1,401,TRANSFER,4481768.26,C2074526030,4481768.26,0.0,C1133721990,0.0,0.0,1,0,16
106326,0,0,236,PAYMENT,14967.75,C1887560451,0.0,0.0,M2141045015,0.0,0.0,0,0,9
106327,0,1,600,TRANSFER,612229.86,C191516415,612229.86,0.0,C278468625,0.0,0.0,1,0,25
106328,0,1,546,TRANSFER,99656.93,C322712513,99656.93,0.0,C1339104095,0.0,0.0,1,0,22
106329,0,1,725,CASH_OUT,123259.24,C1350230812,123259.24,0.0,C1392776813,1175578.47,1298837.71,1,0,30
106330,0,0,328,CASH_IN,63893.27,C1481926181,7633270.54,7697163.81,C761191923,88296.99,24403.72,0,0,13
106331,0,1,205,TRANSFER,245694.84,C468833365,245694.84,0.0,C600157960,0.0,0.0,1,0,8
106332,0,1,220,TRANSFER,1179162.08,C347805386,1179162.08,0.0,C1668428176,0.0,0.0,1,0,9
106333,0,1,1,CASH_OUT,2806.0,C2101527076,2806.0,0.0,C1007251739,26202.0,0.0,1,0,0
106334,0,1,528,TRANSFER,181224.98,C610113599,181224.98,0.0,C1123337350,0.0,0.0,1,0,22
106335,0,0,284,CASH_OUT,157953.72,C419830107,0.0,0.0,C1368568669,624357.19,782310.9,0,0,11
106336,0,1,527,TRANSFER,6087.58,C2043835965,6087.58,0.0,C1646194293,0.0,0.0,1,0,21
106337,0,1,656,TRANSFER,766257.55,C904749186,766257.55,0.0,C1046618860,0.0,0.0,1,0,27
106338,0,0,275,PAYMENT,7705.74,C1117283592,20439.0,12733.26,M142209749,0.0,0.0,0,0,11
106339,0,1,399,TRANSFER,77710.4,C286492839,77710.4,0.0,C341763133,0.0,0.0,1,0,16
106340,0,1,238,TRANSFER,1530.84,C1164568984,1530.84,0.0,C940250916,0.0,0.0,1,0,9
106341,0,0,309,PAYMENT,7829.36,C475151617,162.0,0.0,M382272987,0.0,0.0,0,0,12
106342,0,0,306,CASH_IN,117901.57,C405864112,1516505.49,1634407.06,C1138608227,1509920.01,1392018.44,0,0,12
106343,0,0,227,PAYMENT,14990.7,C552344194,444849.47,429858.77,M7370678,0.0,0.0,0,0,9
106344,0,0,306,CASH_OUT,178987.67,C1502268864,8871.0,0.0,C468765888,519620.27,698607.94,0,0,12
106345,0,0,12,PAYMENT,1191.59,C88810475,104157.0,102965.41,M1360092046,0.0,0.0,0,0,0
106346,0,0,178,PAYMENT,9627.53,C2095229429,107339.42,97711.9,M1414807795,0.0,0.0,0,0,7
106347,0,0,297,CASH_OUT,180459.9,C47058780,0.0,0.0,C301831208,2139615.26,2320075.16,0,0,12
106348,0,0,136,CASH_IN,80646.14,C883523731,1735040.75,1815686.88,C259555185,1405082.68,1324436.54,0,0,5
106349,0,0,183,PAYMENT,17335.89,C1732550740,493.0,0.0,M911711178,0.0,0.0,0,0,7
106350,0,1,367,TRANSFER,362672.57,C903484940,362672.57,0.0,C1036408252,0.0,0.0,1,0,15
106351,0,0,15,PAYMENT,13991.9,C465315360,319.0,0.0,M2137838150,0.0,0.0,0,0,0
106352,0,0,300,CASH_OUT,542903.43,C422229590,12292.0,0.0,C2078186230,0.0,542903.43,0,0,12
106353,0,0,140,CASH_IN,84355.61,C1121160067,1876795.75,1961151.35,C1845697782,808775.8,724420.19,0,0,5
106354,0,0,234,CASH_OUT,166411.74,C2141916075,0.0,0.0,C974723191,639564.47,805976.22,0,0,9
106355,0,1,604,CASH_OUT,4672401.04,C387122223,4672401.04,0.0,C378592593,13043.09,4685444.13,1,0,25
106356,0,0,396,PAYMENT,16906.02,C881983654,93033.0,76126.98,M520013663,0.0,0.0,0,0,16
106357,0,0,36,CASH_OUT,226554.5,C1231594214,11134.0,0.0,C12329182,0.0,226554.5,0,0,1
106358,0,0,299,CASH_OUT,443673.53,C1028610797,10013.0,0.0,C259230477,96444.6,540118.13,0,0,12
106359,0,1,646,TRANSFER,10000000.0,C24775045,20399045.08,10399045.08,C494244936,0.0,0.0,1,0,26
106360,0,0,302,CASH_IN,288437.98,C1531579318,5964215.49,6252653.48,C1011102518,475291.52,186853.54,0,0,12
106361,0,0,306,CASH_IN,213628.39,C624114197,536585.77,750214.17,C2019086650,3489081.26,3813934.18,0,0,12
106362,0,0,326,CASH_OUT,172802.37,C217620553,10449.0,0.0,C183491570,13065274.29,13238076.66,0,0,13
106363,0,0,226,CASH_OUT,62412.29,C1107294393,113167.0,50754.71,C1362936043,29387.69,91799.98,0,0,9
106364,0,1,733,TRANSFER,57543.34,C1164351211,57543.34,0.0,C1595140561,0.0,0.0,1,0,30
106365,0,1,664,TRANSFER,64181.21,C2122561509,64181.21,0.0,C1173885785,0.0,0.0,1,0,27
106366,0,1,461,TRANSFER,873356.47,C1856023832,873356.47,0.0,C625389009,0.0,0.0,1,0,19
106367,0,0,308,PAYMENT,29547.83,C530375937,0.0,0.0,M80499526,0.0,0.0,0,0,12
106368,0,1,707,CASH_OUT,2331777.94,C981538757,2331777.94,0.0,C1704168344,0.0,2331777.94,1,0,29
106369,0,0,305,CASH_OUT,34838.15,C2049559878,21418.0,0.0,C306841615,981505.28,1016343.43,0,0,12
106370,0,1,151,TRANSFER,1766811.07,C1707046857,1766811.07,0.0,C1057271588,0.0,0.0,1,0,6
106371,0,0,252,CASH_OUT,73070.9,C1327701231,0.0,0.0,C560859791,2327872.62,4457668.69,0,0,10
106372,0,0,191,PAYMENT,3162.07,C1915649863,11751.0,8588.93,M697389670,0.0,0.0,0,0,7
106373,0,1,602,TRANSFER,1976666.45,C1329135302,1976666.45,0.0,C14438406,0.0,0.0,1,0,25
106374,0,0,283,CASH_OUT,361285.3,C1508730321,0.0,0.0,C1468467790,1210783.2,1572068.5,0,0,11
106375,0,0,188,PAYMENT,14167.06,C793405906,231548.41,217381.35,M611568264,0.0,0.0,0,0,7
106376,0,0,19,PAYMENT,3611.37,C1644825771,339406.1,335794.73,M557931770,0.0,0.0,0,0,0
106377,0,0,163,PAYMENT,11013.76,C1771391388,0.0,0.0,M445744413,0.0,0.0,0,0,6
106378,0,1,296,TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,1,0,12
106379,0,1,398,TRANSFER,489944.93,C8083838,489944.93,0.0,C896700136,0.0,0.0,1,0,16
106380,0,0,207,PAYMENT,6989.3,C2131086495,12808.0,5818.7,M33098820,0.0,0.0,0,0,8
106381,0,1,436,TRANSFER,1532229.72,C338287923,1532229.72,0.0,C522956447,0.0,0.0,1,0,18
106382,0,0,186,CASH_IN,260710.19,C256989821,11137653.29,11398363.48,C1398196541,1131860.95,871150.77,0,0,7
106383,0,0,280,CASH_OUT,18804.91,C1441435034,22377.0,3572.09,C1088671737,0.0,18804.91,0,0,11
106384,0,0,230,TRANSFER,1194994.91,C1015245469,51791.0,0.0,C545710008,7599416.56,8794411.47,0,0,9
106385,0,0,691,PAYMENT,28377.56,C1718597571,0.0,0.0,M240796788,0.0,0.0,0,0,28
106386,0,1,564,TRANSFER,55828.87,C76954571,55828.87,0.0,C1263626792,0.0,0.0,1,0,23
106387,0,1,79,CASH_OUT,432254.84,C1072407495,432254.84,0.0,C577652704,1300115.81,1732370.65,1,0,3
106388,0,0,232,CASH_IN,101906.68,C248006661,1148954.95,1250861.64,C1194822430,336560.4,234653.72,0,0,9
106389,0,1,617,TRANSFER,621034.85,C1846853736,621034.85,0.0,C1061343039,0.0,0.0,1,0,25
106390,0,0,358,CASH_IN,197345.29,C63982751,10082574.82,10279920.11,C1037506264,219634.77,22289.48,0,0,14
106391,0,0,17,PAYMENT,20044.48,C597221342,9226.0,0.0,M1010469908,0.0,0.0,0,0,0
106392,0,1,609,CASH_OUT,112363.33,C351362934,112363.33,0.0,C1072775403,295341.76,407705.09,1,0,25
106393,0,0,259,DEBIT,3534.14,C2104489689,10878.0,7343.86,C1490745893,12795332.78,12746127.89,0,0,10
106394,0,0,379,CASH_OUT,183085.75,C159642594,0.0,0.0,C121300652,696515.88,879601.63,0,0,15
106395,0,1,326,TRANSFER,424962.9,C614646392,424962.9,0.0,C1100349536,0.0,0.0,1,0,13
106396,0,0,281,CASH_OUT,135747.62,C597900234,24932.0,0.0,C1778887042,2666301.58,2802049.2,0,0,11
106397,0,1,301,TRANSFER,82665.47,C1241022919,82665.47,0.0,C778090649,0.0,0.0,1,0,12
106398,0,0,313,CASH_OUT,261235.49,C1479150289,0.0,0.0,C1910267424,1993180.44,2254415.93,0,0,13
106399,0,0,189,CASH_IN,315193.7,C2095719635,9488310.04,9803503.74,C1659760454,6110810.97,5795617.27,0,0,7
106400,0,1,396,TRANSFER,1547877.98,C211699118,1547877.98,0.0,C1804433464,0.0,0.0,1,0,16
106401,0,0,119,PAYMENT,5341.21,C2141256131,223634.0,218292.79,M1642892361,0.0,0.0,0,0,4
106402,0,0,154,CASH_OUT,367600.7,C947750248,0.0,0.0,C858188884,5336180.16,5703780.86,0,0,6
106403,0,1,220,TRANSFER,285376.6,C819453413,285376.6,0.0,C1547058587,0.0,0.0,1,0,9
106404,0,1,43,TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1,0,1
106405,0,0,12,CASH_OUT,77789.5,C1961660827,0.0,0.0,C205300866,234181.15,442149.59,0,0,0
106406,0,1,92,TRANSFER,101903.69,C1615802716,101903.69,0.0,C1977391812,0.0,0.0,1,0,3
106407,0,0,372,PAYMENT,7859.76,C872338616,0.0,0.0,M1731638291,0.0,0.0,0,0,15
106408,0,0,395,CASH_OUT,3127.91,C2027235966,16436.0,13308.09,C1673535058,0.0,3127.91,0,0,16
106409,0,0,138,CASH_IN,173130.16,C857574887,92534.0,265664.16,C282495386,0.0,0.0,0,0,5
106410,0,0,138,PAYMENT,4503.86,C192872486,0.0,0.0,M976571406,0.0,0.0,0,0,5
106411,0,1,444,TRANSFER,541486.74,C1850675328,541486.74,0.0,C7396544,0.0,0.0,1,0,18
106412,0,0,8,PAYMENT,29634.15,C2639643,735686.92,706052.76,M1638035997,0.0,0.0,0,0,0
106413,0,0,305,CASH_OUT,475335.34,C90235721,341653.0,0.0,C627398634,156515.15,631850.49,0,0,12
106414,0,0,9,CASH_IN,364102.53,C1941728778,2889428.29,3253530.82,C2064302179,464185.1,83510.11,0,0,0
106415,0,1,302,CASH_OUT,1788729.73,C446736927,1788729.73,0.0,C1581175229,109598.5,1898328.23,1,0,12
106416,0,0,323,PAYMENT,15128.99,C1165334848,0.0,0.0,M1708132065,0.0,0.0,0,0,13
106417,0,0,37,CASH_IN,368938.81,C1288774433,538375.89,907314.7,C1956295400,462966.13,28157.93,0,0,1
106418,0,1,493,TRANSFER,605108.36,C1640703547,605108.36,0.0,C2025320594,0.0,0.0,1,0,20
106419,0,1,464,TRANSFER,336917.97,C1108270870,336917.97,0.0,C815315430,0.0,0.0,1,0,19
106420,0,0,280,CASH_IN,405517.3,C1131240117,5985477.36,6390994.66,C1611874445,5212405.88,4806888.57,0,0,11
106421,0,0,283,PAYMENT,12248.57,C1875781525,117449.0,105200.43,M1794238516,0.0,0.0,0,0,11
106422,0,0,43,CASH_IN,121503.72,C1188672198,821170.03,942673.74,C982255528,129979.68,8475.97,0,0,1
106423,0,0,178,CASH_OUT,351870.69,C1468469406,0.0,0.0,C927683703,617685.14,969555.83,0,0,7
106424,0,0,132,CASH_OUT,325991.13,C2002828253,918.0,0.0,C1076174094,40221.36,366212.49,0,0,5
106425,0,1,125,TRANSFER,8097183.22,C2047670192,8097183.22,0.0,C1601626536,0.0,0.0,1,0,5
106426,0,1,238,CASH_OUT,5274773.52,C1067759526,5274773.52,0.0,C222456417,346223.18,5620996.7,1,0,9
106427,0,0,692,TRANSFER,368443.08,C1882973727,475856.0,107412.92,C1504614735,0.0,368443.08,0,0,28
106428,0,0,396,CASH_OUT,265549.86,C468200852,0.0,0.0,C777941541,273219.99,538769.85,0,0,16
106429,0,0,178,PAYMENT,3299.35,C677550214,100632.0,97332.65,M97702785,0.0,0.0,0,0,7
106430,0,0,186,CASH_OUT,72652.96,C739869816,0.0,0.0,C1225177869,566121.6,638774.56,0,0,7
106431,0,1,604,TRANSFER,4672401.04,C801580496,4672401.04,0.0,C1917884973,0.0,0.0,1,0,25
106432,0,0,348,CASH_OUT,156063.97,C1834467948,109083.0,0.0,C303947802,435219.24,591283.21,0,0,14
106433,0,0,180,CASH_OUT,128782.73,C1553268097,32332.0,0.0,C1974771871,1839100.88,1967883.61,0,0,7
106434,0,1,602,TRANSFER,232185.56,C1693098811,232185.56,0.0,C1196187420,0.0,0.0,1,0,25
106435,0,0,163,PAYMENT,29370.25,C694788432,0.0,0.0,M483497673,0.0,0.0,0,0,6
106436,0,0,22,CASH_IN,14349.13,C376627592,2685149.5,2699498.63,C573935481,325993.11,311643.98,0,0,0
106437,0,0,347,CASH_OUT,109211.25,C1443187113,508549.28,399338.03,C1465986149,1981382.53,2090593.78,0,0,14
106438,0,0,350,CASH_IN,32826.04,C548479786,41604.0,74430.04,C1309313181,177154.13,144328.09,0,0,14
106439,0,1,715,CASH_OUT,621080.67,C2063271893,621080.67,0.0,C1989548157,0.0,621080.67,1,0,29
106440,0,0,129,TRANSFER,661050.85,C1212655295,0.0,0.0,C1394249380,2322394.06,2983444.91,0,0,5
106441,0,1,676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,0,28
106442,0,0,349,CASH_IN,209696.46,C1085662079,10032.0,219728.46,C1373034819,0.0,0.0,0,0,14
106443,0,0,13,TRANSFER,840163.15,C2111787733,0.0,0.0,C567451389,571063.69,2578571.5,0,0,0
106444,0,0,226,CASH_IN,358292.72,C1414526053,4216194.09,4574486.82,C2016406522,1102912.1,744619.38,0,0,9
106445,0,0,188,PAYMENT,2687.03,C1354509452,15259.91,12572.88,M376054284,0.0,0.0,0,0,7
106446,0,0,163,PAYMENT,13902.25,C1064182234,0.0,0.0,M1663023525,0.0,0.0,0,0,6
106447,0,0,258,PAYMENT,25969.29,C622234555,768.0,0.0,M1477113197,0.0,0.0,0,0,10
106448,0,0,11,CASH_OUT,289089.87,C1591620560,0.0,0.0,C1561314180,1607024.02,1313865.95,0,0,0
106449,0,0,212,PAYMENT,8708.84,C784783336,11769.33,3060.49,M1621744294,0.0,0.0,0,0,8
106450,0,0,253,CASH_OUT,26411.18,C1040085324,0.0,0.0,C247942237,921579.36,947990.54,0,0,10
106451,0,0,212,CASH_OUT,88873.83,C437587146,0.0,0.0,C1218801136,254292.48,343166.31,0,0,8
106452,0,1,390,TRANSFER,964544.37,C1375978020,964544.37,0.0,C629649964,0.0,0.0,1,0,16
106453,0,0,322,CASH_IN,71820.23,C354302900,21692.0,93512.23,C182751177,845470.23,773650.01,0,0,13
106454,0,0,274,PAYMENT,8172.41,C934941218,362656.63,354484.22,M433391799,0.0,0.0,0,0,11
106455,0,0,154,PAYMENT,14437.81,C1459291804,0.0,0.0,M1051455137,0.0,0.0,0,0,6
106456,0,0,16,PAYMENT,21683.83,C1280176804,0.0,0.0,M1249836306,0.0,0.0,0,0,0
106457,0,0,371,CASH_OUT,271479.07,C592818516,0.0,0.0,C2087174411,2236894.51,2508373.58,0,0,15
106458,0,0,373,PAYMENT,19367.75,C1971026739,22345.0,2977.25,M370317693,0.0,0.0,0,0,15
106459,0,1,726,TRANSFER,3547010.54,C2022499393,3547010.54,0.0,C401908877,0.0,0.0,1,0,30
106460,0,1,132,CASH_OUT,1400472.01,C1716241276,1400472.01,0.0,C553804968,1049307.17,2449779.18,1,0,5
106461,0,0,178,CASH_OUT,55379.8,C1502359577,0.0,0.0,C1354545668,87835.94,143215.74,0,0,7
106462,0,0,17,CASH_OUT,303476.82,C1681288159,653.0,0.0,C1535971527,5762.0,417443.78,0,0,0
106463,0,0,375,CASH_IN,78814.76,C22996330,11525534.34,11604349.1,C711850606,979912.95,901098.19,0,0,15
106464,0,1,501,CASH_OUT,824841.09,C1923690438,824841.09,0.0,C143683095,629645.26,1454486.34,1,0,20
106465,0,1,145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0,6
106466,0,1,511,CASH_OUT,150929.12,C1873591619,150929.12,0.0,C484357624,136233.24,287162.36,1,0,21
106467,0,1,207,TRANSFER,682063.33,C1460251004,682063.33,0.0,C1783331478,0.0,0.0,1,0,8
106468,0,0,401,CASH_IN,276809.99,C2143281108,2490458.21,2767268.2,C410714248,10964714.07,10687904.08,0,0,16
106469,0,1,509,TRANSFER,1994525.04,C96305554,1994525.04,0.0,C1951018311,0.0,0.0,1,0,21
106470,0,1,363,CASH_OUT,216534.86,C1922686366,216534.86,0.0,C938949509,10068344.73,10284879.59,1,0,15
106471,0,0,274,PAYMENT,2585.95,C1533121795,935.0,0.0,M1372967969,0.0,0.0,0,0,11
106472,0,1,71,TRANSFER,386996.34,C436643721,386996.34,0.0,C295403005,0.0,0.0,1,0,2
106473,0,0,205,CASH_OUT,214293.74,C1198367586,71411.41,0.0,C976525742,2886877.44,3101171.18,0,0,8
106474,0,1,559,TRANSFER,127564.33,C315492632,127564.33,0.0,C1866365124,0.0,0.0,1,0,23
106475,0,0,158,CASH_IN,82885.53,C38968961,21573.0,104458.53,C1106342634,1038118.04,955232.51,0,0,6
106476,0,0,19,PAYMENT,441.17,C187212638,4027.49,3586.32,M2042084992,0.0,0.0,0,0,0
106477,0,1,447,TRANSFER,155121.58,C2050839128,155121.58,0.0,C8466598,0.0,0.0,1,0,18
106478,0,1,217,TRANSFER,108783.2,C829027470,108783.2,0.0,C1294736725,0.0,0.0,1,0,9
106479,0,0,14,CASH_OUT,37619.94,C1930359568,0.0,0.0,C1230865383,132829.04,340154.12,0,0,0
106480,0,0,496,CASH_IN,172991.18,C1859766835,92397.0,265388.18,C325257804,0.0,0.0,0,0,20
106481,0,1,735,TRANSFER,123146.28,C1625883009,123146.28,0.0,C918154390,0.0,0.0,1,0,30
106482,0,0,236,CASH_OUT,115140.61,C1447832323,9922.0,0.0,C1218590381,281776.27,396916.88,0,0,9
106483,0,0,19,PAYMENT,4507.49,C1731623293,6.0,0.0,M1275644751,0.0,0.0,0,0,0
106484,0,0,156,CASH_IN,141234.38,C1339903926,221009.79,362244.17,C173669568,201406.61,60172.24,0,0,6
106485,0,0,401,PAYMENT,38061.81,C893215118,49803.0,11741.19,M887866504,0.0,0.0,0,0,16
106486,0,0,158,CASH_OUT,259572.96,C1399663028,0.0,0.0,C2084367207,3175360.02,3434932.98,0,0,6
106487,0,1,43,CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1,0,1
106488,0,0,1,PAYMENT,9945.01,C741390111,44.0,0.0,M495051009,0.0,0.0,0,0,0
106489,0,0,353,TRANSFER,2486313.3,C1352830339,0.0,0.0,C1646901300,3197511.03,5683824.33,0,0,14
106490,0,0,134,CASH_OUT,180884.12,C1185593675,0.0,0.0,C1960275532,791993.55,1380646.67,0,0,5
106491,0,0,299,CASH_IN,172149.28,C51526082,668542.19,840691.46,C1332005938,353811.32,181662.04,0,0,12
106492,0,1,225,CASH_OUT,74447.11,C1453762991,74447.11,0.0,C1258404685,0.0,74447.11,1,0,9
106493,0,0,236,CASH_OUT,116675.82,C714879460,24769.0,0.0,C540676939,1361195.92,1477871.74,0,0,9
106494,0,0,403,PAYMENT,3611.3,C229174543,101659.0,98047.7,M465978566,0.0,0.0,0,0,16
106495,0,0,19,CASH_IN,92443.4,C1478356464,12371.0,104814.4,C1728709724,0.0,0.0,0,0,0
106496,0,0,333,PAYMENT,6743.68,C310065539,41651.0,34907.32,M1648627685,0.0,0.0,0,0,13
106497,0,0,202,CASH_IN,94253.7,C954042935,7043738.99,7137992.69,C371473510,977054.45,882800.75,0,0,8
106498,0,1,622,CASH_OUT,668273.94,C296594494,668273.94,0.0,C1319991270,619362.81,1287636.75,1,0,25
106499,0,1,330,TRANSFER,1031608.37,C1371377403,1031608.37,0.0,C1639950711,0.0,0.0,1,0,13
106500,0,0,14,CASH_OUT,276628.16,C1588324737,0.0,0.0,C363932613,506429.7,244680.58,0,0,0
106501,0,1,456,CASH_OUT,448266.86,C978638319,448266.86,0.0,C1081325178,47028.83,495295.7,1,0,19
106502,0,0,352,CASH_OUT,331017.47,C213830857,0.0,0.0,C1736864554,463189.28,794206.75,0,0,14
106503,0,1,296,TRANSFER,282272.93,C922219750,282272.93,0.0,C1107412386,0.0,0.0,1,0,12
106504,0,0,42,PAYMENT,12289.23,C1939331787,0.0,0.0,M2099837937,0.0,0.0,0,0,1
106505,0,0,160,CASH_OUT,117393.39,C1819515214,0.0,0.0,C1801934557,422914.89,540308.27,0,0,6
106506,0,0,43,CASH_IN,396060.58,C369322667,2831185.12,3227245.7,C1611879105,757233.23,361172.65,0,0,1
106507,0,1,127,CASH_OUT,1848199.45,C588222380,1848199.45,0.0,C1789882794,1668360.97,3516560.42,1,0,5
106508,0,1,723,TRANSFER,138373.64,C1343135760,138373.64,0.0,C946275837,0.0,0.0,1,0,30
106509,0,1,123,TRANSFER,6351930.74,C270791126,6351930.74,0.0,C1396625273,0.0,0.0,1,0,5
106510,0,1,582,CASH_OUT,305710.24,C230128781,305710.24,0.0,C423923937,1117926.91,1423637.15,1,0,24
106511,0,0,279,CASH_IN,182759.32,C444559501,927306.88,1110066.19,C314715223,982859.16,800099.85,0,0,11
106512,0,0,287,CASH_IN,126803.6,C190287359,4766597.09,4893400.69,C585955353,822181.7,695378.1,0,0,11
106513,0,0,15,TRANSFER,230651.86,C1344962541,80171.0,0.0,C1946503808,679357.9,910009.76,0,0,0
106514,0,0,355,CASH_IN,19465.69,C473527459,15225215.81,15244681.5,C1728379064,17761944.61,17742478.92,0,0,14
106515,0,1,131,CASH_OUT,10000000.0,C944451895,10000000.0,0.0,C1941053102,179252.82,10179252.82,1,0,5
106516,0,0,254,CASH_OUT,58627.54,C64435889,99019.0,40391.46,C216450312,15124.09,73751.63,0,0,10
106517,0,0,228,CASH_OUT,306271.01,C1674066968,78254.0,0.0,C490253949,652794.22,959065.23,0,0,9
106518,0,0,157,CASH_OUT,478546.36,C499913825,91182.0,0.0,C306658007,197839.78,676386.14,0,0,6
106519,0,1,543,TRANSFER,2558618.27,C1229649217,2558618.27,0.0,C642148524,0.0,0.0,1,0,22
106520,0,1,162,TRANSFER,5820137.62,C1906595632,5820137.62,0.0,C963512696,0.0,0.0,1,0,6
106521,0,1,80,CASH_OUT,173782.59,C2085532500,173782.59,0.0,C1628486398,3272453.63,3446236.22,1,0,3
